path,lines,branch_tokens,awt_swing
ffb-common/src/main/java/com/fumbbl/ffb/factory/TeamStatusFactory.java,51,10,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/DodgeContext.java,51,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/PickupModifier.java,51,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandDebugClientState.java,51,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandRemoveSketches.java,51,2,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandSetPreventSketching.java,51,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ServerCommandSetPreventSketching.java,51,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/mixed/ReportKickTeamMateFumble.java,51,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerReplayStatus.java,51,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerSkill.java,51,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/AvOrInjModification.java,51,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/commands/InternalServerCommandUploadGame.java,51,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/common/HornsBehaviour.java,51,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/bb2020/StepSetActingPlayerAndTeam.java,51,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/ThrowTeamMate.java,51,0,False
ffb-statetest/src/main/java/com/fumbbl/ffb/test/TestServer.java,51,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogGameConcessionHandler.java,50,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogReRollForTargetsHandler.java,50,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerRemovePlayer.java,50,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/SecretWeaponBanMessage.java,50,6,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogBriberyAndCorruptionParameter.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogUseChainsawParameter.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/CardFactory.java,50,4,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ReportFactory.java,50,6,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonStringMapListOption.java,50,6,False
ffb-common/src/main/java/com/fumbbl/ffb/kickoff/bb2016/KickoffResult.java,50,2,False
ffb-common/src/main/java/com/fumbbl/ffb/kickoff/bb2020/KickoffResult.java,50,3,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/GazeModifier.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandBuyCard.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandConcedeGame.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandFieldCoordinate.java,50,1,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandKickoff.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTouchback.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/bb2025/ReportPickupRoll.java,50,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/DirtyPlayer.java,50,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/MightyBlow.java,50,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/BreakTackle.java,50,3,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/Bloodlust.java,50,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerInjury.java,50,8,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/ServerRequestSaveReplay.java,50,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/fumbbl/FumbblRequestResumeGamestate.java,50,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/Sequence.java,50,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/Bomb.java,50,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogPettyCashHandler.java,49,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogReceiveChoiceHandler.java,49,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogSwarmingErrorParameterHandler.java,49,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/InducementMessage.java,49,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/PickUpRollMessage.java,49,5,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/common/ClientStateSetup.java,49,5,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/common/ClientStateStartGame.java,49,1,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStateBlitz.java,49,2,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/mixed/ClientStatePlaceBall.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/CardTarget.java,49,4,False
ffb-common/src/main/java/com/fumbbl/ffb/RulesCollection.java,49,4,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/bb2020/InterceptionModifierCollection.java,49,8,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandBlockChoice.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandCoinChoice.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandFollowupChoice.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPasswordChallenge.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPettyCash.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandReceiveChoice.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTalk.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTeamSetupDelete.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTeamSetupLoad.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/NervesOfSteel.java,49,3,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/Stunty.java,49,0,False
ffb-common/src/main/java/com/fumbbl/ffb/util/UtilRangeRuler.java,49,3,False
ffb-common/src/main/java/com/fumbbl/ffb/util/UtilTeamValue.java,49,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/ServerSketchManager.java,49,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerCalculateAutomaticPlayerMarkings.java,49,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/DecoratingCommandAdapter.java,49,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerCard.java,49,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2016/cards/CustardPieHandler.java,49,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2020/cards/CustardPieHandler.java,49,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/fumbbl/FumbblRequestUpdateGamestate.java,49,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/Bomb.java,49,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/StepInitLookIntoMyEyes.java,49,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogPassBlockHandler.java,48,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogReRollBlockForTargetsHandler.java,48,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogWizardSpellHandler.java,48,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/MercenaryTable.java,48,1,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/PettyCashMessage.java,48,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/InducementMessage.java,48,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/PickUpRollMessage.java,48,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/SteadyFootingRollMessage.java,48,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/AllYouCanEatMessage.java,48,3,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonEnumWithNameOption.java,48,1,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/InterceptionModifier.java,48,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/DirtyPlayer.java,48,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/mixed/prayers/DialogPrayerHandler.java,48,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeBlockStunned.java,48,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeBlockStunnedForSpp.java,48,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeFumbledKtm.java,48,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/commands/InternalServerCommandDeleteGame.java,48,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/fumbbl/FumbblRequestUploadTalk.java,48,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/DeferredCommand.java,48,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/KickTeamMate.java,48,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/ScatterPlayer.java,48,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/mixed/PileDriver.java,48,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/util/UtilServerTimer.java,48,6,False
ffb-statetest/src/main/java/com/fumbbl/ffb/test/TestRolls.java,48,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/LayoutSettings.java,47,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/DialogBuyInducementsHandler.java,47,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/JumpUpRollMessage.java,47,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/SpellEffectRollMessage.java,47,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/IllegalSubstitutionLogicModule.java,47,2,False
ffb-common/src/main/java/com/fumbbl/ffb/dialog/DialogId.java,47,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTransferReplayControl.java,47,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseProReRollForBlock.java,47,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeBreatheFire.java,47,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeBreatheFireForSpp.java,47,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/OldProModificationParams.java,47,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/EndPlayerAction.java,47,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/ActionKeyAction.java,46,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/inducements/DialogBuyPrayersAndInducementsHandler.java,46,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/SkillUseMessage.java,46,6,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/bb2020/GazeMoveLogicModule.java,46,2,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/common/ClientStateSwoop.java,46,0,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/common/ClientStateWaitForOpponent.java,46,2,False
ffb-common/src/main/java/com/fumbbl/ffb/DiceCategory.java,46,2,False
ffb-common/src/main/java/com/fumbbl/ffb/FactoryType.java,46,0,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonIntegerListMapOption.java,46,5,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonSkillValuesMapOption.java,46,5,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonStringListMapOption.java,46,5,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseConsummateReRollForBlock.java,46,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseReRollForTarget.java,46,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Stakes.java,46,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/Bombardier.java,46,9,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/special/DwarfenScourge.java,46,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/DwarvenScourge.java,46,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/common/DivingCatch.java,46,6,False
ffb-common/src/main/java/com/fumbbl/ffb/util/RawScanner.java,46,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerReplayLoaded.java,46,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerRoll.java,46,5,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2016/cards/WitchBrewHandler.java,46,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2020/cards/WitchBrewHandler.java,46,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeBitten.java,46,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/IStep.java,46,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2016/Foul.java,46,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/ThrowARock.java,46,0,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/StringTool.java,46,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/PlayerCheckListItem.java,45,0,True
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/ReRollMessage.java,45,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/RightStuffRollMessage.java,45,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/KickTeamMateRollMessage.java,45,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/CatchOfTheDayMessage.java,45,5,False
ffb-common/src/main/java/com/fumbbl/ffb/CatchScatterThrowInMode.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/Direction.java,45,7,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/BlockResultFactory.java,45,7,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/InducementTypeFactory.java,45,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/KickoffResultFactory.java,45,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/ReRolledActionFactory.java,45,2,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/bb2016/InjuryModifiers.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/SppMechanic.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/JumpMechanic.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/CatchModifier.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/PassModifier.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/RightStuffContext.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/bb2025/CatchModifierCollection.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandAddSketch.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandBloodlustAction.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandKickOffResultChoice.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPickUpChoice.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPuntToCrowd.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandThrowKeg.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUnsetBlockTargetSelection.java,45,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/Bombardier.java,45,4,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/ThrowTeamMate.java,45,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeCrowd.java,45,3,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/bb2025/LoneFoulerModification.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/BlackInk.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/LookIntoMyEyes.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/ThenIStartedBlastin.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/ThrowKeg.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/Treacherous.java,45,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/util/UtilServerDb.java,45,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogKickoffReturnHandler.java,44,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogPilingOn.java,44,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/JumpRollMessage.java,44,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/ArgueTheCallMessage.java,44,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/KickoffOfficiousRefMessage.java,44,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/WeatherMageResultMessage.java,44,3,False
ffb-common/src/main/java/com/fumbbl/ffb/ReRolledAction.java,44,2,False
ffb-common/src/main/java/com/fumbbl/ffb/SendToBoxReason.java,44,4,False
ffb-common/src/main/java/com/fumbbl/ffb/SoundId.java,44,1,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/PlayerGenderFactory.java,44,6,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/bb2020/InjuryModifiers.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonStringMapOption.java,44,5,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/StatsMechanic.java,44,1,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2025/ApothecaryMechanic.java,44,4,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/bb2025/InterceptionModifierCollection.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/GameCoach.java,44,2,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandTargetSelected.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseBrawler.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseHatred.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/report/ReportBombOutOfBounds.java,44,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/VeryLongLegs.java,44,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/special/ASneakyPair.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/Talk.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/talk/TalkHandlerInjuryLive.java,44,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeThrowARockStalling.java,44,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/commands/InternalServerCommandApplyAutomatedPlayerMarkings.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/StepNextStep.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/ThrowTeamMate.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/Foul.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/FuriousOutburst.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/mixed/Card.java,44,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/util/UtilServerPlayerSwoop.java,44,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogBloodlustActionHandler.java,43,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogBriberyAndCorruptionHandler.java,43,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogTouchbackHandler.java,43,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/StandUpRollMessage.java,43,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/mixed/KickEmBlockLogicModule.java,43,3,False
ffb-common/src/main/java/com/fumbbl/ffb/Constant.java,43,0,False
ffb-common/src/main/java/com/fumbbl/ffb/PassingDistance.java,43,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseMultiBlockDiceReRoll.java,43,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Bombardier.java,43,9,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2025/ReallyStupid.java,43,7,False
ffb-server/src/main/java/com/fumbbl/ffb/server/commandline/InifileParamFilter.java,43,6,False
ffb-server/src/main/java/com/fumbbl/ffb/server/inducements/bb2025/prayers/ThrowARockHandler.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/injuryType/InjuryTypeThrowARock.java,43,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/MasterAssassinModification.java,43,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/injury/modification/bb2025/RerollArmourModification.java,43,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/CommandServlet.java,43,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/ReceivedCommand.java,43,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/net/ServerGameTimeTask.java,43,4,False
ffb-server/src/main/java/com/fumbbl/ffb/server/request/fumbbl/FumbblRequestRemoveGamestate.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/CatchBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2016/MonstrousMouthBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/CatchBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2020/MonstrousMouthBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/BullseyeBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/skillbehaviour/bb2025/CatchBehaviour.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/SelectBlitzTarget.java,43,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/Select.java,43,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/mixed/StepDropActingPlayer.java,43,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/util/UtilSkillBehaviours.java,43,4,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/mock/MockFactorySource.java,43,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/CommonPropertyCheckListItem.java,42,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogStartGameHandler.java,42,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/dialog/DialogUseChainsawHandler.java,42,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerSound.java,42,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/AnimosityRollMessage.java,42,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/SafeThrowRollMessage.java,42,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/ApothecaryRollMessage.java,42,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/CardsBoughtMessage.java,42,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/GettingEvenRollMessage.java,42,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2025/WeatherMageResultMessage.java,42,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/BloodLustRollMessage.java,42,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/GoForItRollMessage.java,42,5,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/PenaltyShootoutMessage.java,42,2,False
ffb-client/src/main/java/com/fumbbl/ffb/client/state/ClientStateFactoryAwt.java,42,2,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2016/ThrowInMechanic.java,42,4,False
ffb-common/src/main/java/com/fumbbl/ffb/mechanics/bb2020/ThrowInMechanic.java,42,4,False
ffb-common/src/main/java/com/fumbbl/ffb/model/AnimationType.java,42,0,False
ffb-common/src/main/java/com/fumbbl/ffb/modifiers/StaticArmourModifier.java,42,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandPileDriver.java,42,0,False
ffb-common/src/main/java/com/fumbbl/ffb/net/commands/ClientCommandUseChainsaw.java,42,0,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2016/Swoop.java,42,2,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/bb2020/BreakTackle.java,42,1,False
ffb-common/src/main/java/com/fumbbl/ffb/skill/mixed/special/Slayer.java,42,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/AbstractServerCommandHandlerSketch.java,42,2,False
ffb-server/src/main/java/com/fumbbl/ffb/server/handler/ServerCommandHandlerPasswordChallenge.java,42,1,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/EndPlayerAction.java,42,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2020/SelectGazeTarget.java,42,0,False
ffb-server/src/main/java/com/fumbbl/ffb/server/step/generator/bb2025/CarriedPlayerScatter.java,42,0,False
ffb-tools/src/main/java/com/fumbbl/ffb/tools/UtilHttpClient.java,42,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/handler/ClientCommandHandlerAdminMessage.java,41,0,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/ApothecaryChoiceMessage.java,41,3,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/BloodLustRollMessage.java,41,4,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2016/GoForItRollMessage.java,41,7,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/bb2020/SwarmingPlayersRollMessage.java,41,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/report/mixed/BlockReRollMessage.java,41,2,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/StartGameLogicModule.java,41,1,False
ffb-client-logic/src/main/java/com/fumbbl/ffb/client/state/logic/WaitForSetupLogicModule.java,41,1,False
ffb-common/src/main/java/com/fumbbl/ffb/factory/SkillPropertiesFactory.java,41,2,False
ffb-common/src/main/java/com/fumbbl/ffb/json/JsonFieldCoordinateMapOption.java,41,4,False
