path,storage,category,extension,bytes,compressed_bytes,sha256,format,width,height,mode,has_alpha_channel,has_transparent_pixels,frames,duration_ms,error,reference_candidates,reference_method,provenance_status,source_hint
ffb-resources/src/main/resources/icons/cached/players/portraits/chaoshalfling_chaoshalfling.png,file,portraits,.png,35183,,3a3b934852cf010552d0107d257be052acd85f88060ba2ca82e02b1c12d960d6,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:164 | ffb-client/src/main/resources-live/icons.ini:278 | ffb-client/src/main/resources-testenv/icons.ini:164 | ffb-client/src/main/resources-testenv/icons.ini:278 | ffb-client/src/main/resources/icons.ini:1071 | ffb-client/src/main/resources/icons.ini:166 | ffb-client/src/main/resources/icons.ini:546 | ffb-client/src/main/resources/icons.ini:957,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaoshalfling_chaosspawn.png,file,portraits,.png,39727,,e59f8f56740e979cd593221de741236dbbe4a451e3648b31775ad653d5e6837c,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:227 | ffb-client/src/main/resources-live/icons.ini:280 | ffb-client/src/main/resources-testenv/icons.ini:227 | ffb-client/src/main/resources-testenv/icons.ini:280 | ffb-client/src/main/resources/icons.ini:1020 | ffb-client/src/main/resources/icons.ini:1073 | ffb-client/src/main/resources/icons.ini:167 | ffb-client/src/main/resources/icons.ini:547,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaoshalfling_headcarver.png,file,portraits,.png,34661,,3fc428259f5b56708333bcb7a4b9b3909522e818134c333756730598d36bf168,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:163 | ffb-client/src/main/resources-live/icons.ini:281 | ffb-client/src/main/resources-testenv/icons.ini:163 | ffb-client/src/main/resources-testenv/icons.ini:281 | ffb-client/src/main/resources/icons.ini:1074 | ffb-client/src/main/resources/icons.ini:168 | ffb-client/src/main/resources/icons.ini:548 | ffb-client/src/main/resources/icons.ini:956,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_minotaur.png,file,portraits,.png,37690,,9465b9a0592a2bb5d2df86cc05757d91dcefdcc247232337d25037ba438d114e,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:13 | ffb-client/src/main/resources-live/icons.ini:267 | ffb-client/src/main/resources-testenv/icons.ini:13 | ffb-client/src/main/resources-testenv/icons.ini:267 | ffb-client/src/main/resources/icons.ini:1060 | ffb-client/src/main/resources/icons.ini:169 | ffb-client/src/main/resources/icons.ini:549 | ffb-client/src/main/resources/icons.ini:806,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_ogre.png,file,portraits,.png,37422,,02e5dc43ba218afee2bb9c018cb5fd78a045bd8eb1cab924c0ea0e7c526067d7,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:14 | ffb-client/src/main/resources-live/icons.ini:266 | ffb-client/src/main/resources-testenv/icons.ini:14 | ffb-client/src/main/resources-testenv/icons.ini:266 | ffb-client/src/main/resources/icons.ini:1059 | ffb-client/src/main/resources/icons.ini:170 | ffb-client/src/main/resources/icons.ini:550 | ffb-client/src/main/resources/icons.ini:807,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadedarkelflineman.png,file,portraits,.png,36228,,bc44536f75f3f793e0d834a35f7b47ba558ddc27746c1f67e05855af6c5128cb,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:16 | ffb-client/src/main/resources-live/icons.ini:292 | ffb-client/src/main/resources-testenv/icons.ini:16 | ffb-client/src/main/resources-testenv/icons.ini:292 | ffb-client/src/main/resources/icons.ini:1085 | ffb-client/src/main/resources/icons.ini:172 | ffb-client/src/main/resources/icons.ini:552 | ffb-client/src/main/resources/icons.ini:809,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadegoblin.png,file,portraits,.png,36918,,55087ab6450a2fbda841ac6abe654ccf3c4d1eecae41b5ddf513fcb73182eb88,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:19 | ffb-client/src/main/resources-live/icons.ini:704 | ffb-client/src/main/resources-live/icons.ini:705 | ffb-client/src/main/resources-testenv/icons.ini:19 | ffb-client/src/main/resources-testenv/icons.ini:704 | ffb-client/src/main/resources-testenv/icons.ini:705 | ffb-client/src/main/resources/icons.ini:1497 | ffb-client/src/main/resources/icons.ini:1498 | ffb-client/src/main/resources/icons.ini:173 | ffb-client/src/main/resources/icons.ini:553 | ffb-client/src/main/resources/icons.ini:812,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadehumanlineman.png,file,portraits,.png,35886,,9d71c20fd91c8973e84efa5a5c4885ec827a18327d9fb6c9b45b82b3aaa4a1e8,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:17 | ffb-client/src/main/resources-live/icons.ini:463 | ffb-client/src/main/resources-testenv/icons.ini:17 | ffb-client/src/main/resources-testenv/icons.ini:463 | ffb-client/src/main/resources/icons.ini:1256 | ffb-client/src/main/resources/icons.ini:174 | ffb-client/src/main/resources/icons.ini:554 | ffb-client/src/main/resources/icons.ini:810,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadehumanthrower.png,file,portraits,.png,11786,,84f3d074bf8279f5ad07225577d4ee3ec6c7e052027680f92ad136f4b39a039b,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:688 | ffb-client/src/main/resources-live/icons.ini:689 | ffb-client/src/main/resources-testenv/icons.ini:688 | ffb-client/src/main/resources-testenv/icons.ini:689 | ffb-client/src/main/resources/icons.ini:1481 | ffb-client/src/main/resources/icons.ini:1482 | ffb-client/src/main/resources/icons.ini:175 | ffb-client/src/main/resources/icons.ini:555,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadeorclineman.png,file,portraits,.png,11562,,999742f498db17454de4090721c3c75a63918a7574446c35ee854cc0259bb5e7,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:482 | ffb-client/src/main/resources-live/icons.ini:483 | ffb-client/src/main/resources-testenv/icons.ini:482 | ffb-client/src/main/resources-testenv/icons.ini:483 | ffb-client/src/main/resources/icons.ini:1275 | ffb-client/src/main/resources/icons.ini:1276 | ffb-client/src/main/resources/icons.ini:179 | ffb-client/src/main/resources/icons.ini:559,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegaderatogre.png,file,portraits,.png,36715,,7b3c4bb4c93bdc2ef4b1c3b0a087259a65bdfb20201e96c8299d9f4b168be13a,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:690 | ffb-client/src/main/resources-live/icons.ini:691 | ffb-client/src/main/resources-testenv/icons.ini:690 | ffb-client/src/main/resources-testenv/icons.ini:691 | ffb-client/src/main/resources/icons.ini:1483 | ffb-client/src/main/resources/icons.ini:1484 | ffb-client/src/main/resources/icons.ini:180 | ffb-client/src/main/resources/icons.ini:560,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_renegadeskavenlineman.png,file,portraits,.png,37859,,994cbc9c2cb53d6ee0243c0d8dae4ce965afad08ef21d7fc296b02c2eeecaca5,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:18 | ffb-client/src/main/resources-live/icons.ini:293 | ffb-client/src/main/resources-testenv/icons.ini:18 | ffb-client/src/main/resources-testenv/icons.ini:293 | ffb-client/src/main/resources/icons.ini:1086 | ffb-client/src/main/resources/icons.ini:182 | ffb-client/src/main/resources/icons.ini:562 | ffb-client/src/main/resources/icons.ini:811,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/chaosrenegade_troll.png,file,portraits,.png,34112,,0138d8145dd62dca623a48cf765a161215e9accb7f373938e8c37f37c930553f,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:15 | ffb-client/src/main/resources-live/icons.ini:265 | ffb-client/src/main/resources-testenv/icons.ini:15 | ffb-client/src/main/resources-testenv/icons.ini:265 | ffb-client/src/main/resources/icons.ini:1058 | ffb-client/src/main/resources/icons.ini:184 | ffb-client/src/main/resources/icons.ini:564 | ffb-client/src/main/resources/icons.ini:808,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/daemonsofkhorne_bloodletterdaemon.png,file,portraits,.png,12139,,c2493c58030f3cf15de5edb1ca354f19fc37af6baa10b3ede8d908a90d1c2477,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:478 | ffb-client/src/main/resources-live/icons.ini:479 | ffb-client/src/main/resources-testenv/icons.ini:478 | ffb-client/src/main/resources-testenv/icons.ini:479 | ffb-client/src/main/resources/icons.ini:1271 | ffb-client/src/main/resources/icons.ini:1272 | ffb-client/src/main/resources/icons.ini:185 | ffb-client/src/main/resources/icons.ini:565,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/daemonsofkhorne_bloodthirster.png,file,portraits,.png,12126,,884282ebe4fe77b72de7e1ae41aa8c5cc4750c9e840da6c8c6f4aec9b06540b6,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:472 | ffb-client/src/main/resources-live/icons.ini:476 | ffb-client/src/main/resources-testenv/icons.ini:472 | ffb-client/src/main/resources-testenv/icons.ini:476 | ffb-client/src/main/resources/icons.ini:1265 | ffb-client/src/main/resources/icons.ini:1269 | ffb-client/src/main/resources/icons.ini:186 | ffb-client/src/main/resources/icons.ini:566,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/daemonsofkhorne_khorneherald.png,file,portraits,.png,11753,,d5b3699ff191966baf9813ca35a2f63ddd4dc3ed0ef41ce403b00f6b34c86a07,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:610 | ffb-client/src/main/resources-live/icons.ini:611 | ffb-client/src/main/resources-testenv/icons.ini:610 | ffb-client/src/main/resources-testenv/icons.ini:611 | ffb-client/src/main/resources/icons.ini:1403 | ffb-client/src/main/resources/icons.ini:1404 | ffb-client/src/main/resources/icons.ini:187 | ffb-client/src/main/resources/icons.ini:567,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/daemonsofkhorne_pitfighter.png,file,portraits,.png,12314,,95d5a34520fa7965bfce17edc6283fad4362272e1d6c3a58c4c7bfa1a9ee057f,PNG,95,147,P,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:475 | ffb-client/src/main/resources-live/icons.ini:477 | ffb-client/src/main/resources-testenv/icons.ini:475 | ffb-client/src/main/resources-testenv/icons.ini:477 | ffb-client/src/main/resources/icons.ini:1268 | ffb-client/src/main/resources/icons.ini:1270 | ffb-client/src/main/resources/icons.ini:188 | ffb-client/src/main/resources/icons.ini:568,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/darkelf_assassin.png,file,portraits,.png,28892,,df35a2d47de69953e321cd5a1e99b20a7597a2dc031f42cc316102baecd39484,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:22 | ffb-client/src/main/resources-live/icons.ini:551 | ffb-client/src/main/resources-testenv/icons.ini:22 | ffb-client/src/main/resources-testenv/icons.ini:551 | ffb-client/src/main/resources/icons.ini:1344 | ffb-client/src/main/resources/icons.ini:189 | ffb-client/src/main/resources/icons.ini:569 | ffb-client/src/main/resources/icons.ini:815 | ffb-server/rosters/roster_dark_elf.xml:93 | ffb-server/rosters/roster_dark_elf.xml:94,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/darkelf_blitzer.png,file,portraits,.png,37022,,7749f012e7d3ae928de91de37cceac91843c79d2e4d83830b88e829f99b3de04,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:21 | ffb-client/src/main/resources-live/icons.ini:702 | ffb-client/src/main/resources-live/icons.ini:722 | ffb-client/src/main/resources-testenv/icons.ini:21 | ffb-client/src/main/resources-testenv/icons.ini:702 | ffb-client/src/main/resources-testenv/icons.ini:722 | ffb-client/src/main/resources/icons.ini:1495 | ffb-client/src/main/resources/icons.ini:1515 | ffb-client/src/main/resources/icons.ini:190 | ffb-client/src/main/resources/icons.ini:570 | ffb-client/src/main/resources/icons.ini:814 | ffb-server/rosters/roster_dark_elf.xml:45 | ffb-server/rosters/roster_dark_elf.xml:46,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/darkelf_lineman.png,file,portraits,.png,36901,,bfd379dd2c71ea52d751448615765f77c66bcfdf1aec6b7c993b244885abca37,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:24 | ffb-client/src/main/resources-live/icons.ini:723 | ffb-client/src/main/resources-testenv/icons.ini:24 | ffb-client/src/main/resources-testenv/icons.ini:723 | ffb-client/src/main/resources/icons.ini:1516 | ffb-client/src/main/resources/icons.ini:192 | ffb-client/src/main/resources/icons.ini:572 | ffb-client/src/main/resources/icons.ini:817 | ffb-server/rosters/roster_dark_elf.xml:23 | ffb-server/rosters/roster_dark_elf.xml:24,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/darkelf_runner.png,file,portraits,.png,36637,,50848dfe3ce1194ab583c58cf9b0e15721142ccbeacaccdd36bcf81ebec93d73,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:23 | ffb-client/src/main/resources-live/icons.ini:696 | ffb-client/src/main/resources-live/icons.ini:716 | ffb-client/src/main/resources-testenv/icons.ini:23 | ffb-client/src/main/resources-testenv/icons.ini:696 | ffb-client/src/main/resources-testenv/icons.ini:716 | ffb-client/src/main/resources/icons.ini:1489 | ffb-client/src/main/resources/icons.ini:1509 | ffb-client/src/main/resources/icons.ini:193 | ffb-client/src/main/resources/icons.ini:573 | ffb-client/src/main/resources/icons.ini:816 | ffb-server/rosters/roster_dark_elf.xml:69 | ffb-server/rosters/roster_dark_elf.xml:70,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/darkelf_witchelf.png,file,portraits,.png,37245,,ddc8b66c4e3b9ec7320e0c095f29cab71a3f671d3e61ff7e2840d1594519405e,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:20 | ffb-client/src/main/resources-live/icons.ini:701 | ffb-client/src/main/resources-live/icons.ini:721 | ffb-client/src/main/resources-testenv/icons.ini:20 | ffb-client/src/main/resources-testenv/icons.ini:701 | ffb-client/src/main/resources-testenv/icons.ini:721 | ffb-client/src/main/resources/icons.ini:1494 | ffb-client/src/main/resources/icons.ini:1514 | ffb-client/src/main/resources/icons.ini:194 | ffb-client/src/main/resources/icons.ini:574 | ffb-client/src/main/resources/icons.ini:813 | ffb-server/rosters/roster_dark_elf.xml:118 | ffb-server/rosters/roster_dark_elf.xml:119,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/dwarf_blitzer.png,file,portraits,.png,37387,,27ad64191a3efc7f2af3896cd7b42f77df59bff519139a5b4bf912dd50e76ce3,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:235 | ffb-client/src/main/resources-live/icons.ini:27 | ffb-client/src/main/resources-testenv/icons.ini:235 | ffb-client/src/main/resources-testenv/icons.ini:27 | ffb-client/src/main/resources/icons.ini:1028 | ffb-client/src/main/resources/icons.ini:195 | ffb-client/src/main/resources/icons.ini:575 | ffb-client/src/main/resources/icons.ini:820 | ffb-server/rosters/roster_dwarf.xml:47 | ffb-server/rosters/roster_dwarf.xml:48,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/dwarf_blocker.png,file,portraits,.png,39312,,18185f3a8b3e4b661ab8a1ef400da64de17ad4583d28ec233989351ff0687a46,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:233 | ffb-client/src/main/resources-live/icons.ini:29 | ffb-client/src/main/resources-testenv/icons.ini:233 | ffb-client/src/main/resources-testenv/icons.ini:29 | ffb-client/src/main/resources/icons.ini:1026 | ffb-client/src/main/resources/icons.ini:196 | ffb-client/src/main/resources/icons.ini:576 | ffb-client/src/main/resources/icons.ini:822 | ffb-server/rosters/roster_dwarf.xml:22 | ffb-server/rosters/roster_dwarf.xml:23,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/dwarf_deathroller.png,file,portraits,.png,38591,,40f85fd37104a28e121a0e8df277f05fc10d4d0e3b99b90cd5218d5a2b3c82a8,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:237 | ffb-client/src/main/resources-live/icons.ini:25 | ffb-client/src/main/resources-testenv/icons.ini:237 | ffb-client/src/main/resources-testenv/icons.ini:25 | ffb-client/src/main/resources/icons.ini:1030 | ffb-client/src/main/resources/icons.ini:197 | ffb-client/src/main/resources/icons.ini:577 | ffb-client/src/main/resources/icons.ini:818 | ffb-server/rosters/roster_dwarf.xml:121 | ffb-server/rosters/roster_dwarf.xml:122,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/dwarf_runner.png,file,portraits,.png,36645,,8d0b75fa75cb0e2448ffdd398b33174073dbc9ba7732f2f8e3b30f7569458149,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:234 | ffb-client/src/main/resources-live/icons.ini:28 | ffb-client/src/main/resources-testenv/icons.ini:234 | ffb-client/src/main/resources-testenv/icons.ini:28 | ffb-client/src/main/resources/icons.ini:1027 | ffb-client/src/main/resources/icons.ini:199 | ffb-client/src/main/resources/icons.ini:579 | ffb-client/src/main/resources/icons.ini:821 | ffb-server/rosters/roster_dwarf.xml:71 | ffb-server/rosters/roster_dwarf.xml:72,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/dwarf_trollslayer.png,file,portraits,.png,36650,,3a383fe3dcea669268aeba97df1c0787ad25beffb16f2989138489cb59981b41,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:236 | ffb-client/src/main/resources-live/icons.ini:26 | ffb-client/src/main/resources-testenv/icons.ini:236 | ffb-client/src/main/resources-testenv/icons.ini:26 | ffb-client/src/main/resources/icons.ini:1029 | ffb-client/src/main/resources/icons.ini:200 | ffb-client/src/main/resources/icons.ini:580 | ffb-client/src/main/resources/icons.ini:819 | ffb-server/rosters/roster_dwarf.xml:95 | ffb-server/rosters/roster_dwarf.xml:96,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/elvenunion_blitzer.png,file,portraits,.png,37572,,b123e967a3c91a70864fe20095db8fe66adaca25a45a394e8f33541b3a7f01c0,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:30 | ffb-client/src/main/resources-live/icons.ini:464 | ffb-client/src/main/resources-testenv/icons.ini:30 | ffb-client/src/main/resources-testenv/icons.ini:464 | ffb-client/src/main/resources/icons.ini:1257 | ffb-client/src/main/resources/icons.ini:201 | ffb-client/src/main/resources/icons.ini:581 | ffb-client/src/main/resources/icons.ini:823,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/elvenunion_catcher.png,file,portraits,.png,37619,,94104f497924e1a0452e3cf5fee92cd378fa721ae5ce826e57f6a851b97197c8,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:31 | ffb-client/src/main/resources-live/icons.ini:461 | ffb-client/src/main/resources-testenv/icons.ini:31 | ffb-client/src/main/resources-testenv/icons.ini:461 | ffb-client/src/main/resources/icons.ini:1254 | ffb-client/src/main/resources/icons.ini:202 | ffb-client/src/main/resources/icons.ini:582 | ffb-client/src/main/resources/icons.ini:824,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/elvenunion_lineman.png,file,portraits,.png,37433,,111e6741fae6b3b1d19dc4e6e1c931c5bb75f645a5a18c0af18c1b7bf1d927a2,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:33 | ffb-client/src/main/resources-live/icons.ini:552 | ffb-client/src/main/resources-testenv/icons.ini:33 | ffb-client/src/main/resources-testenv/icons.ini:552 | ffb-client/src/main/resources/icons.ini:1345 | ffb-client/src/main/resources/icons.ini:203 | ffb-client/src/main/resources/icons.ini:583 | ffb-client/src/main/resources/icons.ini:826,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/elvenunion_thrower.png,file,portraits,.png,36206,,8ab172e969880bca0cd8d950064b38474b51dcd82f3f8a80fa2fac6e3ea5f213,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:32 | ffb-client/src/main/resources-live/icons.ini:462 | ffb-client/src/main/resources-testenv/icons.ini:32 | ffb-client/src/main/resources-testenv/icons.ini:462 | ffb-client/src/main/resources/icons.ini:1255 | ffb-client/src/main/resources/icons.ini:204 | ffb-client/src/main/resources/icons.ini:584 | ffb-client/src/main/resources/icons.ini:825,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/eshinadepts_adept.png,file,portraits,.png,37298,,0f6bbcab94c9471646946d483afac3bd96aec5ba6004fb2eb22a5e461e8902c6,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:202 | ffb-client/src/main/resources-live/icons.ini:323 | ffb-client/src/main/resources-testenv/icons.ini:202 | ffb-client/src/main/resources-testenv/icons.ini:323 | ffb-client/src/main/resources/icons.ini:1116 | ffb-client/src/main/resources/icons.ini:205 | ffb-client/src/main/resources/icons.ini:585 | ffb-client/src/main/resources/icons.ini:995,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/eshinadepts_assassin.png,file,portraits,.png,37331,,b18a38a8d752eb94b358f2d5845fde3357e57e3275c6ab38a55a2ca386666e59,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:199 | ffb-client/src/main/resources-live/icons.ini:325 | ffb-client/src/main/resources-testenv/icons.ini:199 | ffb-client/src/main/resources-testenv/icons.ini:325 | ffb-client/src/main/resources/icons.ini:1118 | ffb-client/src/main/resources/icons.ini:206 | ffb-client/src/main/resources/icons.ini:586 | ffb-client/src/main/resources/icons.ini:992,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/eshinadepts_nightrunner.png,file,portraits,.png,37275,,2d1dd745fff414848d0604c600abbed679beaa511fc0a178ddcd83d4aeb8be8f,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:201 | ffb-client/src/main/resources-live/icons.ini:326 | ffb-client/src/main/resources-testenv/icons.ini:201 | ffb-client/src/main/resources-testenv/icons.ini:326 | ffb-client/src/main/resources/icons.ini:1119 | ffb-client/src/main/resources/icons.ini:207 | ffb-client/src/main/resources/icons.ini:587 | ffb-client/src/main/resources/icons.ini:994,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/eshinadepts_stalker.png,file,portraits,.png,36488,,6f44687fe9f7d33d99944b82d29a65ac6a380a14a841b17ac36aba0b0f4586cc,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:200 | ffb-client/src/main/resources-live/icons.ini:324 | ffb-client/src/main/resources-testenv/icons.ini:200 | ffb-client/src/main/resources-testenv/icons.ini:324 | ffb-client/src/main/resources/icons.ini:1117 | ffb-client/src/main/resources/icons.ini:208 | ffb-client/src/main/resources/icons.ini:588 | ffb-client/src/main/resources/icons.ini:993,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
ffb-resources/src/main/resources/icons/cached/players/portraits/forestgoblin_forestgoblin.png,file,portraits,.png,38310,,de0743ede705dcfb49277bc5281d7f32b2f57433722ce8545fa17f706ba950eb,PNG,95,147,RGBA,True,True,1,0,,ffb-client/src/main/resources-live/icons.ini:171 | ffb-client/src/main/resources-live/icons.ini:340 | ffb-client/src/main/resources-testenv/icons.ini:171 | ffb-client/src/main/resources-testenv/icons.ini:340 | ffb-client/src/main/resources/icons.ini:1133 | ffb-client/src/main/resources/icons.ini:209 | ffb-client/src/main/resources/icons.ini:589 | ffb-client/src/main/resources/icons.ini:964,literal basename candidates; dynamic loading and aliases require code review,root MIT notice; per-asset author/source/license not established,bundled cached external artwork
